Source,Target,Weight,Type
ADAL,ADAL,6,chemical
ADAL,ADAR,3,electrical
ADAL,ADFL,5,electrical
ADAL,ADLL,2,chemical
ADAL,AIAL,2,chemical
ADAL,AIBL,2,chemical
ADAL,AIBR,2,chemical
ADAL,AVAL,3,chemical
ADAL,AVAR,7,chemical
ADAL,AVBL,5,chemical
ADAL,AVBR,21,chemical
ADAL,AVDL,1,chemical
ADAL,AVDR,2,chemical
ADAL,AVDR,2,electrical
ADAL,AVEL,3,chemical
ADAL,AVJR,11,chemical
ADAL,OLQVL,4,electrical
ADAL,PVPL,1,chemical
ADAL,PVQL,4,electrical
ADAL,RICL,3,chemical
ADAL,RICR,1,chemical
ADAL,RID,1,chemical
ADAL,RIML,9,chemical
ADAL,RIPL,4,chemical
ADAL,SMDVR,3,chemical
ADAL,URAVL,1,chemical
ADAL,URXL,2,chemical
ADAR,ADAL,3,electrical
ADAR,ADFR,4,electrical
ADAR,AIBL,1,chemical
ADAR,AIBR,3,chemical
ADAR,ASHR,2,chemical
ADAR,ASHR,3,electrical
ADAR,AVAR,8,chemical
ADAR,AVBL,8,chemical
ADAR,AVBR,15,chemical
ADAR,AVDL,2,chemical
ADAR,AVDL,3,electrical
ADAR,AVDR,3,chemical
ADAR,AVEL,1,chemical
ADAR,AVJL,13,chemical
ADAR,PVQR,2,electrical
ADAR,PVR,6,chemical
ADAR,RIFR,1,chemical
ADAR,RIMR,15,chemical
ADAR,RIPR,9,chemical
ADAR,RIVR,5,chemical
ADAR,SMDVL,1,chemical
ADAR,URXR,2,chemical
ADAR,URYDR,2,chemical
ADEL,ADAL,1,chemical
ADEL,ADER,5,chemical
ADEL,AINL,2,electrical
ADEL,ALML,1,chemical
ADEL,AVAL,7,chemical
ADEL,AVAR,9,chemical
ADEL,AVDL,2,chemical
ADEL,AVEL,3,chemical
ADEL,AVHL,2,chemical
ADEL,AVL,1,chemical
ADEL,BDUL,1,chemical
ADEL,CEPDL,1,chemical
ADEL,FLPL,4,chemical
ADEL,IL1L,3,chemical
ADEL,IL2L,5,chemical
ADEL,OLLL,6,chemical
ADEL,RIAL,2,chemical
ADEL,RIFL,1,chemical
ADEL,RIGL,18,chemical
ADEL,RIGR,1,electrical
ADEL,RIGR,15,chemical
ADEL,RIH,3,chemical
ADEL,RIVL,2,chemical
ADEL,RIVR,2,chemical
ADEL,RMDL,11,chemical
ADEL,RMER,1,chemical
ADEL,RMGL,7,chemical
ADEL,RMHL,1,chemical
ADEL,RMHR,2,chemical
ADEL,SAADR,1,chemical
ADEL,SIADR,2,chemical
ADEL,SIBVR,2,chemical
ADEL,SMBDR,1,chemical
ADEL,SMBVL,2,chemical
ADEL,URBL,2,chemical
ADEL,VB01,2,chemical
ADER,ADAR,1,chemical
ADER,ADEL,3,chemical
ADER,AINR,4,electrical
ADER,ALNR,1,chemical
ADER,ALNR,2,electrical
ADER,ASIR,1,chemical
ADER,AVAL,9,chemical
ADER,AVAR,4,chemical
ADER,AVDR,5,chemical
ADER,AVER,4,chemical
ADER,AVJR,1,chemical
ADER,AVJR,1,electrical
ADER,AVKL,4,electrical
ADER,CEPDR,5,chemical
ADER,CEPVR,1,chemical
ADER,FLPL,1,chemical
ADER,FLPR,4,chemical
ADER,FLPR,4,electrical
ADER,IL1R,1,chemical
ADER,IL2R,1,chemical
ADER,OLLR,3,chemical
ADER,PVQR,2,electrical
ADER,RIAR,1,chemical
ADER,RIGL,12,chemical
ADER,RIGR,11,chemical
ADER,RMDL,1,chemical
ADER,RMDR,6,chemical
ADER,RMGR,5,chemical
ADER,SMDVR,1,chemical
ADER,URBR,1,chemical
ADER,URXR,2,chemical
ADER,dBWMR4,1,chemical
ADFL,ADAL,2,chemical
ADFL,ADAL,5,electrical
ADFL,ADLL,1,chemical
ADFL,AFDL,1,chemical
ADFL,AFDL,3,electrical
ADFL,AIAL,2,chemical
ADFL,AIBL,2,chemical
ADFL,AIBR,1,chemical
ADFL,AIZL,1,electrical
ADFL,AIZL,39,chemical
ADFL,ASHL,1,electrical
ADFL,AUAL,12,chemical
ADFL,AWBL,2,chemical
ADFL,AWCL,1,electrical
ADFL,AWCR,2,chemical
ADFL,RIAL,1,electrical
ADFL,RIAL,46,chemical
ADFL,RIBL,4,chemical
ADFL,RIGL,4,chemical
ADFL,RIGR,1,chemical
ADFL,RIPL,2,electrical
ADFL,RIR,4,chemical
ADFL,RIVL,1,chemical
ADFL,SMBDL,1,chemical
ADFL,SMBVL,9,chemical
ADFL,SMDVL,1,chemical
ADFL,URBL,1,electrical
ADFL,URXL,1,chemical
ADFR,ADAR,4,chemical
ADFR,ADAR,4,electrical
ADFR,ADFR,1,chemical
ADFR,AFDR,1,chemical
ADFR,AFDR,5,electrical
ADFR,AIAR,4,electrical
ADFR,AIYR,2,chemical
ADFR,AIZR,37,chemical
ADFR,ASGR,1,electrical
ADFR,ASHR,6,chemical
ADFR,AUAR,9,chemical
ADFR,AVHL,1,chemical
ADFR,AWAR,1,chemical
ADFR,AWAR,3,electrical
ADFR,AWBR,1,electrical
ADFR,AWBR,4,chemical
ADFR,AWCR,1,chemical
ADFR,BAGL,6,chemical
ADFR,OLQVR,1,chemical
ADFR,PVPR,1,chemical
ADFR,RIAR,61,chemical
ADFR,RIGR,24,chemical
ADFR,RIH,1,electrical
ADFR,RIH,2,chemical
ADFR,RIR,7,chemical
ADFR,SMBDR,2,chemical
ADFR,SMBVR,1,electrical
ADFR,SMBVR,19,chemical
ADFR,SMDVR,2,electrical
ADFR,URXR,10,chemical
ADFR,URYVR,2,chemical
ADLL,ADAL,1,chemical
ADLL,ADLR,6,electrical
ADLL,AIAL,19,chemical
ADLL,AIBL,26,chemical
ADLL,ALA,5,chemical
ADLL,ASEL,1,chemical
ADLL,ASER,12,chemical
ADLL,ASGL,2,chemical
ADLL,ASHL,6,chemical
ADLL,AVAL,9,chemical
ADLL,AVAR,5,chemical
ADLL,AVBL,12,chemical
ADLL,AVDL,4,chemical
ADLL,AVDR,2,electrical
ADLL,AVDR,15,chemical
ADLL,AVJL,3,chemical
ADLL,AVJR,9,chemical
ADLL,AWAL,1,chemical
ADLL,AWAL,1,electrical
ADLL,AWBL,3,chemical
ADLL,AWCL,2,chemical
ADLL,OLQVL,2,chemical
ADLL,RIAL,1,chemical
ADLL,RIGL,1,chemical
ADLL,RIPL,3,chemical
ADLL,RIR,1,chemical
ADLL,RMGL,3,electrical
ADLL,SMBVL,5,chemical
ADLL,hyp,1,electrical
ADLR,ADAR,1,chemical
ADLR,ADLL,6,electrical
ADLR,ADLR,3,chemical
ADLR,AIAR,22,chemical
ADLR,AIBR,27,chemical
ADLR,ASER,2,chemical
ADLR,ASGR,1,electrical
ADLR,ASHR,4,chemical
ADLR,ASKR,1,electrical
ADLR,AVAR,8,chemical
ADLR,AVBL,3,chemical
ADLR,AVBR,7,chemical
ADLR,AVDL,26,chemical
ADLR,AVDR,3,chemical
ADLR,AVJL,2,chemical
ADLR,AVJR,3,chemical
ADLR,AWCR,7,chemical
ADLR,CEPVR,1,chemical
ADLR,OLLR,1,chemical
ADLR,OLQVR,1,chemical
ADLR,PVCL,3,chemical
ADLR,RICL,1,chemical
ADLR,RICR,5,chemical
ADLR,RIFR,2,chemical
ADLR,RIPR,2,chemical
ADLR,SIBVL,2,chemical
ADLR,SMBVR,5,chemical
ADLR,URBR,6,chemical
ADLR,URXR,8,chemical
AFDL,ADFL,3,electrical
AFDL,AFDL,1,chemical
AFDL,AFDR,1,electrical
AFDL,AIBL,1,chemical
AFDL,AIBL,2,electrical
AFDL,AINR,3,chemical
AFDL,AIYL,2,electrical
AFDL,AIYL,25,chemical
AFDL,ASEL,1,chemical
AFDL,ASEL,6,electrical
AFDL,ASER,1,chemical
AFDL,AVEL,1,electrical
AFDL,AWBL,4,chemical
AFDL,URBL,9,electrical
AFDR,ADFR,5,electrical
AFDR,AFDL,1,chemical
AFDR,AFDL,1,electrical
AFDR,AIYR,29,chemical
AFDR,ASEL,1,chemical
AFDR,ASEL,2,electrical
AFDR,ASER,1,electrical
AFDR,ASER,4,chemical
AFDR,ASHR,4,electrical
AFDR,AWCR,3,electrical
AFDR,RMDVR,1,electrical
AFDR,URBR,2,electrical
AIAL,ADAL,1,chemical
AIAL,ADFL,2,chemical
AIAL,ADLL,1,chemical
AIAL,AIAR,7,electrical
AIAL,AIBL,5,electrical
AIAL,AIBL,35,chemical
AIAL,AIML,6,chemical
AIAL,AIZL,4,chemical
AIAL,ASEL,5,chemical
AIAL,ASER,10,chemical
AIAL,ASGL,1,chemical
AIAL,ASHL,1,chemical
AIAL,ASIL,1,electrical
AIAL,ASIR,2,electrical
AIAL,ASJL,1,electrical
AIAL,ASJL,4,chemical
AIAL,ASKL,2,electrical
AIAL,ASKL,9,chemical
AIAL,AWBL,1,electrical
AIAL,AWCL,1,chemical
AIAL,AWCR,1,electrical
AIAL,AWCR,6,chemical
AIAL,PVQL,1,chemical
AIAL,RIFL,10,chemical
AIAL,RIR,2,chemical
AIAL,RMGL,2,chemical
AIAR,ADAR,4,chemical
AIAR,ADFR,4,electrical
AIAR,ADLR,10,chemical
AIAR,AIAL,7,electrical
AIAR,AIAR,2,electrical
AIAR,AIBR,33,chemical
AIAR,AIZR,2,chemical
AIAR,ASER,5,chemical
AIAR,ASGR,3,electrical
AIAR,ASGR,5,chemical
AIAR,ASHR,1,electrical
AIAR,ASIR,2,chemical
AIAR,ASIR,3,electrical
AIAR,ASKR,1,electrical
AIAR,AWAR,3,electrical
AIAR,AWAR,4,chemical
AIAR,AWCL,6,chemical
AIAR,AWCR,1,electrical
AIAR,AWCR,6,chemical
AIAR,RIFR,10,chemical
AIBL,AFDL,2,electrical
AIBL,AIAL,5,electrical
AIBL,AIBL,2,chemical
AIBL,AIZR,4,electrical
AIBL,AIZR,7,chemical
AIBL,ASHL,1,chemical
AIBL,ASHR,3,chemical
AIBL,ASKL,1,electrical
AIBL,AVAL,5,chemical
AIBL,AVBL,21,chemical
AIBL,AVEL,1,chemical
AIBL,DVC,2,electrical
AIBL,FLPL,1,chemical
AIBL,FLPL,1,electrical
AIBL,IL2DR,1,chemical
AIBL,RIBR,16,chemical
AIBL,RIFL,1,chemical
AIBL,RIGR,3,electrical
AIBL,RIGR,5,chemical
AIBL,RIML,1,chemical
AIBL,RIMR,1,electrical
AIBL,RIMR,56,chemical
AIBL,RIS,1,electrical
AIBL,RMED,2,electrical
AIBL,RMFR,6,chemical
AIBL,SAADL,6,chemical
AIBL,SAADR,10,chemical
AIBL,SAAVL,3,chemical
AIBL,SDQR,1,electrical
AIBL,SIADR,1,electrical
AIBL,SIADR,2,chemical
AIBL,SIAVR,2,chemical
AIBL,SIBDR,3,chemical
AIBL,SMDDR,1,electrical
AIBL,SMDDR,16,chemical
AIBL,SMDVR,4,chemical
AIBR,ADLR,1,chemical
AIBR,AIAR,1,chemical
AIBR,AIYR,1,chemical
AIBR,AIZL,3,electrical
AIBR,AQR,1,chemical
AIBR,ASKR,3,electrical
AIBR,AUAL,1,chemical
AIBR,AVAR,2,chemical
AIBR,AVBR,13,chemical
AIBR,AVEL,4,chemical
AIBR,AWCR,1,chemical
AIBR,DVA,1,chemical
AIBR,DVC,9,electrical
AIBR,PVPL,2,electrical
AIBR,PVT,1,electrical
AIBR,RIAL,2,chemical
AIBR,RIBL,11,chemical
AIBR,RICR,1,chemical
AIBR,RICR,1,electrical
AIBR,RIGL,1,chemical
AIBR,RIGL,3,electrical
AIBR,RIML,2,electrical
AIBR,RIML,47,chemical
AIBR,RIMR,5,chemical
AIBR,RIS,3,electrical
AIBR,RIVR,3,electrical
AIBR,RMFL,1,chemical
AIBR,SAADL,2,chemical
AIBR,SAADR,2,chemical
AIBR,SAAVR,1,chemical
AIBR,SIADL,1,chemical
AIBR,SIAVL,1,electrical
AIBR,SIBVR,2,chemical
AIBR,SMDDL,2,electrical
AIBR,SMDDL,17,chemical
AIBR,SMDVL,7,chemical
AIBR,VB01,3,chemical
AIML,AIAL,11,chemical
AIML,ALML,1,chemical
AIML,ASGL,1,electrical
AIML,ASGL,8,chemical
AIML,ASJL,2,chemical
AIML,ASKL,7,chemical
AIML,AVDL,1,chemical
AIML,AVFL,5,chemical
AIML,AVFR,4,chemical
AIML,AVHL,2,chemical
AIML,AVHR,1,chemical
AIML,AVJL,1,chemical
AIML,CEPDL,3,chemical
AIML,PVQL,1,chemical
AIML,RID,2,chemical
AIML,RIFL,2,chemical
AIML,RMGL,3,chemical
AIML,SIBVR,1,electrical
AIML,SMBVL,4,chemical
AIML,URXL,1,chemical
AIMR,ADFR,2,chemical
AIMR,AIAR,10,chemical
AIMR,AIMR,1,chemical
AIMR,ALA,2,chemical
AIMR,ASGR,6,chemical
AIMR,ASJR,1,electrical
AIMR,ASJR,4,chemical
AIMR,ASKR,4,chemical
AIMR,AVAR,1,chemical
AIMR,AVDR,2,chemical
AIMR,AVFL,3,chemical
AIMR,AVFR,4,chemical
AIMR,AVHR,2,chemical
AIMR,AVJR,1,chemical
AIMR,AVKR,3,electrical
AIMR,BDUR,2,chemical
AIMR,CEPVR,1,chemical
AIMR,CEPVR,1,electrical
AIMR,HSNL,3,chemical
AIMR,HSNR,3,chemical
AIMR,OLQDR,1,chemical
AIMR,PVNR,1,chemical
AIMR,RIFR,3,chemical
AIMR,RMDR,1,chemical
AIMR,RMGR,4,chemical
AIMR,SMBVR,1,electrical
AIMR,URXR,5,chemical
AINL,ADEL,2,electrical
AINL,AFDR,10,chemical
AINL,AIAR,1,chemical
AINL,AINR,1,electrical
AINL,ASEL,1,chemical
AINL,ASGR,1,chemical
AINL,ASGR,1,electrical
AINL,ASIL,11,chemical
AINL,AUAR,1,electrical
AINL,AUAR,2,chemical
AINL,BAGL,5,chemical
AINL,CEPVR,2,chemical
AINL,RIBL,2,chemical
AINL,RIBR,3,chemical
AINL,RID,2,chemical
AINL,RMDVL,3,chemical
AINL,RMFL,1,chemical
AINL,SAAVL,3,chemical
AINR,ADER,4,electrical
AINR,AFDL,9,chemical
AINR,AFDR,3,chemical
AINR,AIAL,2,chemical
AINR,AIBL,2,chemical
AINR,AINL,1,chemical
AINR,AINL,1,electrical
AINR,AINR,1,chemical
AINR,ASEL,1,chemical
AINR,ASER,3,chemical
AINR,ASGL,1,chemical
AINR,ASGL,1,electrical
AINR,ASIL,1,electrical
AINR,AUAL,1,chemical
AINR,AUAL,3,electrical
AINR,AUAR,2,chemical
AINR,AWCL,2,chemical
AINR,BAGL,3,electrical
AINR,BAGR,9,chemical
AINR,CEPDL,2,chemical
AINR,RIAL,2,electrical
AINR,RIBL,8,chemical
AINR,RID,2,chemical
AINR,URXL,2,chemical
AINR,URXR,2,chemical
AIYL,AFDL,2,chemical
AIYL,AFDL,2,electrical
AIYL,AIBL,3,chemical
AIYL,AIYR,4,electrical
AIYL,AIZL,67,chemical
AIYL,ASER,1,chemical
AIYL,AVKL,1,electrical
AIYL,AWAL,14,chemical
AIYL,AWCL,5,chemical
AIYL,AWCR,3,chemical
AIYL,HSNR,1,chemical
AIYL,RIAL,51,chemical
AIYL,RIBL,42,chemical
AIYL,RIH,1,chemical
AIYL,RIML,5,electrical
AIYL,RIR,1,chemical
AIYR,ADFR,1,chemical
AIYR,AFDR,1,chemical
AIYR,AINL,1,chemical
AIYR,AIYL,4,electrical
AIYR,AIYL,7,chemical
AIYR,AIZR,70,chemical
AIYR,ASEL,2,chemical
AIYR,ASER,4,chemical
AIYR,ASGR,2,chemical
AIYR,ASIR,1,electrical
AIYR,AUAR,1,electrical
AIYR,AWAR,1,chemical
AIYR,AWBR,1,chemical
AIYR,BAGR,1,chemical
AIYR,RIAR,50,chemical
AIYR,RIBR,60,chemical
AIYR,RIMR,3,electrical
AIYR,RIVR,1,chemical
AIZL,ADFL,1,chemical
AIZL,ADFL,1,electrical
AIZL,AFDL,1,chemical
AIZL,AIAL,12,chemical
AIZL,AIBL,10,chemical
AIZL,AIBR,3,electrical
AIZL,AIBR,53,chemical
AIZL,AIZR,18,electrical
AIZL,ASEL,4,chemical
AIZL,ASGL,3,electrical
AIZL,ASHL,2,electrical
AIZL,AVEL,3,chemical
AIZL,AVER,26,chemical
AIZL,AVKR,4,chemical
AIZL,AWAL,3,electrical
AIZL,AWCR,2,chemical
AIZL,DVA,1,chemical
AIZL,RIAL,29,chemical
AIZL,RICR,11,chemical
AIZL,RIGL,1,electrical
AIZL,RIGL,4,chemical
AIZL,RIH,1,electrical
AIZL,RIML,35,chemical
AIZL,SMBDL,24,chemical
AIZL,SMBVL,21,chemical
AIZL,SMDVL,3,chemical
AIZL,URYDL,3,chemical
AIZL,VB02,1,chemical
AIZL,vBWML7,1,chemical
AIZR,ADFR,1,chemical
AIZR,AIAR,5,chemical
AIZR,AIBL,4,electrical
AIZR,AIBL,50,chemical
AIZR,AIBR,3,chemical
AIZR,AIZL,18,electrical
AIZR,ASER,2,chemical
AIZR,ASGR,1,electrical
AIZR,ASHR,6,electrical
AIZR,AVEL,28,chemical
AIZR,AVER,1,chemical
AIZR,AWAR,1,chemical
AIZR,AWAR,3,electrical
AIZR,AWCR,2,chemical
AIZR,DVA,3,chemical
AIZR,RIAR,25,chemical
AIZR,RIMR,34,chemical
AIZR,SIADR,1,chemical
AIZR,SIBVL,1,electrical
AIZR,SMBDR,17,chemical
AIZR,SMBVR,10,chemical
AIZR,SMDDR,4,chemical
ALA,ASJL,2,electrical
ALA,ASJR,4,chemical
ALA,ASKR,1,electrical
ALA,AVAL,1,electrical
ALA,AVAR,3,chemical
ALA,AVDR,1,chemical
ALA,AVEL,8,chemical
ALA,AVER,3,electrical
ALA,AVER,4,chemical
ALA,HSNR,1,electrical
ALA,RIAR,2,chemical
ALA,RID,4,electrical
ALA,RMDR,3,chemical
ALML,AIML,1,chemical
ALML,ALML,1,chemical
ALML,AVDR,3,chemical
ALML,AVEL,3,chemical
ALML,AVM,7,electrical
ALML,BDUL,15,chemical
ALML,BDUL,23,electrical
ALML,CEPDL,2,chemical
ALML,CEPVL,3,chemical
ALML,PVCL,11,chemical
ALML,PVCR,4,chemical
ALML,PVR,3,electrical
ALML,RICL,2,chemical
ALML,RICR,3,chemical
ALML,RIFL,2,chemical
ALML,RMDDR,1,chemical
ALML,RMDDR,2,electrical
ALML,RMGL,3,chemical
ALML,RMGL,3,electrical
ALML,SDQL,2,chemical
ALML,SMBDR,1,electrical
ALML,SMBDR,2,chemical
ALMR,AVDR,2,electrical
ALMR,AVM,16,electrical
ALMR,BDUR,14,chemical
ALMR,BDUR,23,electrical
ALMR,CEPDR,1,chemical
ALMR,CEPVR,3,chemical
ALMR,PVCR,10,chemical
ALMR,PVR,3,electrical
ALMR,RMDDL,1,chemical
ALMR,SDQR,2,electrical
ALMR,SIADL,1,chemical
ALMR,SMDDL,1,chemical
ALMR,URBR,1,chemical
ALNL,RIAL,1,chemical
ALNL,RMDDR,1,chemical
ALNL,RMGL,1,chemical
ALNL,RMHL,1,chemical
ALNL,SAAVL,8,chemical
ALNL,SIADR,1,chemical
ALNL,SMBDR,3,electrical
ALNL,SMBDR,7,chemical
ALNL,SMDDR,2,electrical
ALNL,SMDVL,1,chemical
ALNL,SMDVL,1,electrical
ALNL,hyp,3,electrical
ALNR,ADER,1,chemical
ALNR,ADER,2,electrical
ALNR,AVAL,6,chemical
ALNR,IL2DR,7,chemical
ALNR,PVR,16,electrical
ALNR,RIML,5,chemical
ALNR,RMGR,1,electrical
ALNR,SAAVR,3,chemical
ALNR,SMBDL,4,chemical
ALNR,SMDDL,1,electrical
ALNR,SMDDR,1,chemical
ALNR,SMDVL,2,chemical
AQR,AVAL,4,chemical
AQR,AVAR,6,chemical
AQR,AVBL,3,electrical
AQR,AVBL,7,chemical
AQR,AVBR,12,chemical
AQR,AVDL,3,chemical
AQR,AVDR,2,chemical
AQR,AVJL,3,chemical
AQR,AVKL,7,electrical
AQR,AVKR,2,electrical
AQR,BAGL,8,chemical
AQR,BAGR,5,chemical
AQR,DVA,6,chemical
AQR,PVCL,1,chemical
AQR,PVCR,4,chemical
AQR,PVPL,3,chemical
AQR,PVPL,41,electrical
AQR,PVPR,1,chemical
AQR,PVPR,61,electrical
AQR,RIAL,8,chemical
AQR,RIAR,4,chemical
AQR,RIGL,1,chemical
AQR,RIGR,3,electrical
AQR,RIR,1,chemical
AQR,URXL,5,chemical
AS01,AS01,3,chemical
AS01,AVEL,2,electrical
AS01,AVER,1,electrical
AS01,DA01,8,chemical
AS01,DB01,3,chemical
AS01,DD01,2,chemical
AS01,FLPR,1,electrical
AS01,VA03,3,electrical
AS01,VA06,3,electrical
AS01,VD01,20,chemical
AS01,VD02,23,electrical
AS01,dBWML6,4,chemical
AS01,dBWML7,6,chemical
AS01,dBWMR6,10,chemical
AS01,dBWMR7,10,chemical
AS02,DA02,2,electrical
AS02,DB01,1,chemical
AS02,DD01,3,chemical
AS02,RID,2,chemical
AS02,VA03,2,electrical
AS02,VA04,9,electrical
AS02,VD02,21,chemical
AS02,dBWML7,2,chemical
AS02,dBWML8,5,chemical
AS02,dBWML9,6,chemical
AS02,dBWMR7,3,chemical
AS02,dBWMR8,4,chemical
AS02,dBWMR9,2,chemical
AS03,AVAR,1,electrical
AS03,DA03,1,chemical
AS03,VD03,23,chemical
AS03,dBWML10,7,chemical
AS03,dBWML9,1,chemical
AS03,dBWMR10,5,chemical
AS03,dBWMR9,8,chemical
AS04,DA02,1,electrical
AS04,DA03,2,chemical
AS04,DA03,4,electrical
AS04,DB02,2,chemical
AS04,DD01,2,chemical
AS04,DD02,4,chemical
AS04,VD04,21,chemical
AS04,dBWML10,5,chemical
AS04,dBWML11,5,chemical
AS04,dBWML12,2,chemical
AS04,dBWMR11,4,chemical
AS04,dBWMR12,5,chemical
AS05,AS05,3,chemical
AS05,AVAR,3,electrical
AS05,AVBR,2,electrical
AS05,VD05,12,chemical
AS05,dBWML11,2,chemical
AS05,dBWML12,8,chemical
AS05,dBWMR12,2,chemical
AS06,AVAR,2,electrical
AS06,AVBL,1,electrical
AS06,AVBR,1,electrical
AS06,DA05,1,chemical
AS06,DA05,5,electrical
AS06,DB04,1,chemical
AS06,VD06,20,chemical
AS06,dBWML13,2,chemical
AS06,dBWML14,3,chemical
AS06,dBWMR13,5,chemical
AS06,dBWMR14,9,chemical
AS07,VD07,20,chemical
AS07,dBWML15,2,chemical
AS07,dBWML16,3,chemical
AS07,dBWMR15,2,chemical
AS07,dBWMR16,3,chemical
AS08,VD08,20,chemical
AS08,dBWML17,2,chemical
AS08,dBWML18,3,chemical
AS08,dBWMR17,2,chemical
AS08,dBWMR18,3,chemical
AS09,VD09,20,chemical
AS09,dBWML19,3,chemical
AS09,dBWML20,2,chemical
AS09,dBWMR19,2,chemical
AS09,dBWMR20,3,chemical
AS10,AVAL,5,electrical
AS10,AVAR,2,electrical
AS10,AVBL,1,electrical
AS10,AVHL,1,electrical
AS10,AVKL,1,electrical
AS10,DA07,1,electrical
AS10,DA09,1,electrical
AS10,DB07,1,electrical
AS10,VA12,3,electrical
AS10,VD10,10,chemical
AS10,VD11,10,chemical
AS10,dBWML20,3,chemical
AS10,dBWML21,2,chemical
AS10,dBWMR21,3,chemical
AS10,dBWMR22,2,chemical
AS10,hyp,7,electrical
AS11,AVAR,3,electrical
AS11,AVFL,2,electrical
AS11,AVG,1,electrical
AS11,AVHL,3,electrical
AS11,AVHR,17,electrical
AS11,AVKL,1,electrical
AS11,DA08,1,electrical
AS11,DD06,6,chemical
AS11,DVA,1,electrical
AS11,DVB,4,electrical
AS11,PDB,4,electrical
AS11,PVPL,6,electrical
AS11,VA11,1,electrical
AS11,VB11,1,electrical
AS11,VD12,20,chemical
AS11,VD13,4,chemical
AS11,dBWML21,3,chemical
AS11,dBWML22,2,chemical
AS11,dBWMR22,3,chemical
AS11,dBWMR23,2,chemical
AS11,hyp,31,electrical
ASEL,ADFR,1,chemical
ASEL,AFDL,6,electrical
ASEL,AFDR,2,electrical
ASEL,AFDR,3,chemical
ASEL,AIAL,6,chemical
ASEL,AIBL,16,chemical
ASEL,AIBR,13,chemical
ASEL,AIYL,32,chemical
ASEL,AIYR,21,chemical
ASEL,AIZL,1,chemical
ASEL,ASER,2,chemical
ASEL,ASGL,3,electrical
ASEL,ASJL,1,chemical
ASEL,AWBL,1,chemical
ASEL,AWCL,1,electrical
ASEL,AWCL,16,chemical
ASEL,AWCR,2,electrical
ASEL,AWCR,11,chemical
ASEL,IL2R,1,chemical
ASEL,OLLR,1,chemical
ASEL,RIAR,2,chemical
ASEL,RIR,1,chemical
ASER,ADLL,4,chemical
ASER,ADLR,1,chemical
ASER,AFDL,2,chemical
ASER,AFDR,1,electrical
ASER,AFDR,3,chemical
ASER,AIAL,8,chemical
ASER,AIAR,4,chemical
ASER,AIBL,4,chemical
ASER,AIBR,32,chemical
ASER,AIYL,9,chemical
ASER,AIYR,38,chemical
ASER,AIZL,1,chemical
ASER,ASEL,3,chemical
ASER,ASGR,3,electrical
ASER,ASHR,2,chemical
ASER,ASKL,1,chemical
ASER,AWAR,1,chemical
ASER,AWBR,1,electrical
ASER,AWCL,1,chemical
ASER,AWCR,1,chemical
ASER,PVQR,1,electrical
ASGL,AIAL,46,chemical
ASGL,AIBL,17,chemical
ASGL,AIML,1,electrical
ASGL,AINR,1,electrical
ASGL,AINR,2,chemical
ASGL,AIZL,3,electrical
ASGL,ASEL,3,electrical
ASGL,ASKL,2,chemical
ASGL,AWBL,1,electrical
ASGL,RIVL,2,electrical
ASGR,ADFR,1,electrical
ASGR,ADLR,1,electrical
ASGR,AIAR,3,electrical
ASGR,AIAR,51,chemical
ASGR,AIBR,20,chemical
ASGR,AINL,1,electrical
ASGR,AIYR,1,chemical
ASGR,AIZR,1,electrical
ASGR,ASER,3,chemical
ASGR,ASER,3,electrical
ASGR,ASIR,4,electrical
ASGR,AWCR,2,electrical
ASGR,RIFR,14,chemical
ASHL,ADAL,2,chemical
ASHL,ADFL,1,electrical
ASHL,ADFL,6,chemical
ASHL,ADLL,6,chemical
ASHL,AIAL,24,chemical
ASHL,AIBL,13,chemical
ASHL,AIZL,2,electrical
ASHL,AIZL,3,chemical
ASHL,ASHR,7,electrical
ASHL,ASKL,1,chemical
ASHL,ASKL,18,electrical
ASHL,AVAL,15,chemical
ASHL,AVAR,1,chemical
ASHL,AVBL,14,chemical
ASHL,AVDL,7,chemical
ASHL,AVDR,20,chemical
ASHL,AVFL,2,chemical
ASHL,AVHR,2,chemical
ASHL,HSNL,2,chemical
ASHL,RIAL,9,chemical
ASHL,RICL,5,electrical
ASHL,RIML,4,chemical
ASHL,RIPL,4,chemical
ASHL,RIR,4,chemical
ASHL,RMGL,3,electrical
ASHL,URXL,2,chemical
ASHR,ADAR,3,electrical
ASHR,ADAR,5,chemical
ASHR,ADFR,3,chemical
ASHR,ADLR,13,chemical
ASHR,AFDR,4,electrical
ASHR,AIAR,1,electrical
ASHR,AIAR,28,chemical
ASHR,AIBR,7,chemical
ASHR,AIZR,6,electrical
ASHR,ASHL,7,electrical
ASHR,ASHR,2,chemical
ASHR,ASKR,2,electrical
ASHR,AVAR,2,electrical
ASHR,AVAR,10,chemical
ASHR,AVBR,6,chemical
ASHR,AVDL,27,chemical
ASHR,AVDR,2,chemical
ASHR,AVER,1,electrical
ASHR,AVER,7,chemical
ASHR,AVHL,1,chemical
ASHR,AVHL,2,electrical
ASHR,AWAR,1,chemical
ASHR,AWBL,1,chemical
ASHR,HSNL,4,chemical
ASHR,HSNR,5,chemical
ASHR,PVCL,3,chemical
ASHR,PVPR,1,chemical
ASHR,RIAR,3,chemical
ASHR,RICR,4,electrical
ASHR,RMGR,3,electrical
ASHR,RMGR,6,chemical
ASHR,SMBVR,7,chemical
ASIL,ADFL,1,chemical
