Source,Target,Weight,Type
DA06,dBWMR16,4,chemical
DA06,hyp,16,electrical
DA07,AVAL,6,electrical
DA07,AVAR,15,electrical
DA07,DA06,1,chemical
DA07,DA08,3,electrical
DA07,DB06,1,chemical
DA07,DB06,1,electrical
DA07,DD04,3,chemical
DA07,PVCR,4,electrical
DA07,VA09,1,chemical
DA07,VA09,6,electrical
DA07,VA10,2,electrical
DA07,VB09,2,electrical
DA07,VD07,10,chemical
DA07,VD08,12,chemical
DA07,VD09,10,chemical
DA07,dBWML14,3,chemical
DA07,dBWML15,3,chemical
DA07,dBWML16,3,chemical
DA07,dBWML17,3,chemical
DA07,dBWML18,4,chemical
DA07,dBWML19,3,chemical
DA07,dBWMR14,3,chemical
DA07,dBWMR15,3,chemical
DA07,dBWMR16,3,chemical
DA07,dBWMR17,3,chemical
DA07,dBWMR18,4,chemical
DA07,dBWMR19,3,chemical
DA07,hyp,8,electrical
DA08,AS11,2,chemical
DA08,AVAL,8,electrical
DA08,AVAR,5,electrical
DA08,DA07,1,chemical
DA08,DA07,3,electrical
DA08,DB07,1,chemical
DA08,DD04,4,chemical
DA08,DD05,4,chemical
DA08,DVC,7,electrical
DA08,PDB,8,electrical
DA08,VA09,5,electrical
DA08,VA10,4,electrical
DA08,VD08,5,chemical
DA08,VD09,5,chemical
DA08,VD10,7,chemical
DA08,VD11,5,chemical
DA08,VD12,5,chemical
DA08,VD13,5,chemical
DA08,dBWML16,3,chemical
DA08,dBWML17,3,chemical
DA08,dBWML18,3,chemical
DA08,dBWML19,3,chemical
DA08,dBWML20,4,chemical
DA08,dBWML21,3,chemical
DA08,dBWMR16,3,chemical
DA08,dBWMR17,3,chemical
DA08,dBWMR18,3,chemical
DA08,dBWMR19,3,chemical
DA08,dBWMR20,4,chemical
DA08,dBWMR21,3,chemical
DA08,hyp,1,electrical
DA09,AS11,1,chemical
DA09,AS11,2,electrical
DA09,AVAL,9,electrical
DA09,AVAR,1,chemical
DA09,AVAR,1,electrical
DA09,AVFL,1,electrical
DA09,AVG,2,electrical
DA09,DA08,1,chemical
DA09,DB07,1,chemical
DA09,DD06,4,chemical
DA09,DVA,1,electrical
DA09,PDA,3,chemical
DA09,PDA,3,electrical
DA09,PVCR,5,electrical
DA09,R1AL,1,chemical
DA09,R1BR,3,electrical
DA09,R3AL,1,chemical
DA09,R3BR,1,electrical
DA09,VB06,1,chemical
DA09,VB06,1,electrical
